"store","websites","attribute_set","type","category_ids","sku","has_options","name","meta_title","meta_description","image","small_image","thumbnail","url_key","url_path","custom_design","page_layout","options_container","image_label","small_image_label","thumbnail_label","msrp_enabled","msrp_display_actual_price_type","gift_message_available","hco_addtocartlabel","hco_serviceprovideremail","hco_area","hco_serviceprovider","hco_perunit","hcnc_city","hco_serviceprovidermobile","monday_business_hrs_starts","monday_business_hrs_ends","tuesday_business_hrs_starts","tuesday_business_hrs_ends","wednesday_business_hrs_starts","wednesday_business_hrs_ends","thursday_business_hrs_starts","thursday_business_hrs_ends","friday_business_hrs_starts","friday_business_hrs_ends","saturday_business_hrs_starts","saturday_business_hrs_ends","sunday_business_hrs_starts","sunday_business_hrs_ends","booking_time_slot","buffer_period","booking_type","price","special_price","cost","msrp","status","is_recurring","visibility","tax_class_id","megnor_featured_product","hco_isservice","is_booking_product","is_one_slot_price","is_full_day_booking","description","short_description","meta_keyword","custom_layout_update","groupscatalog2_groups","hcolepd_trainingmaterial","booking_tier_prices","special_from_date","special_to_date","news_from_date","news_to_date","custom_design_from","custom_design_to","qty","min_qty","use_config_min_qty","is_qty_decimal","backorders","use_config_backorders","min_sale_qty","use_config_min_sale_qty","max_sale_qty","use_config_max_sale_qty","is_in_stock","low_stock_date","notify_stock_qty","use_config_notify_stock_qty","manage_stock","use_config_manage_stock","stock_status_changed_auto","use_config_qty_increments","qty_increments","use_config_enable_qty_inc","enable_qty_increments","is_decimal_divided","stock_status_changed_automatically","use_config_enable_qty_increments","product_name","store_id","product_type_id","product_status_changed","product_changed_websites","country_of_manufacture","weight","hco_city","hcohcdg_diagtype","hcohcdg_hospital","hcohcdg_diagcategory","hco_benefits","hco_otherinfo"
"admin","base","LESK_LearningSkills","virtual","8,14","LE32SK1","1","Graphotherapy classes","","","/g/r/graphotherapy1.png","/g/r/graphotherapy1.png","/g/r/graphotheraphy-2.png","graphotherapy-classes","graphotherapy-classes.html","","No layout updates","Block after Info Column","","","","Use config","Use config","No","Book Now","vanishree_kbaspl@vsnl.net","Anywhere in Bangalore","Write Strokes","Per Person","","9845038935","","","","","","","","","","","","","","","","","","7500.0000","6300.0000","","","Enabled","No","Catalog, Search","None","0","Yes","0","0","0","<p>The word Graphotherapy is derived from a Greek work that combines &lsquo;Graphe&rsquo; (which means writing) with logy (which means study). It&rsquo;s based on the concept of &lsquo;Brain writing&rsquo; where an individual&rsquo;s thoughts and ideas are reflected in their handwriting. Graphotherapy classes are designed for anyone above 8 years of age who desires to improve their handwriting and also become self-aware in the process. The program focuses on writing proportions, pressure, speed, legibility, pattern and slant, among other things to bring about a positive change in handwriting and hence a person&rsquo;s thought process.</p>
<p>There are many benefits of enrolling in Graphotherapy classes. Some of these are:</p>
<p>- Conscious changes in handwriting can bring about a positive change within the person, which is why Graphotherapy is used extensively in therapy and psychological treatments</p>
<p>- Graphotherapy enhances mental acuity and problem solving abilities</p>
<p>- Graphotherapy can be used to improve overall educational as well as professional performance</p>
<p>- Helps children adopt positive traits in their life from an early formative stage</p>
<p>&nbsp;Graphotherapy classes are designed to:</p>
<p>- First analyze a person&rsquo;s handwriting</p>
<p>- Make corrections in handwriting by suggesting different strokes, slants and pressure</p>
<p>- Continue with writing exercises to implement these changes until they become a part of the student&rsquo;s own writing style</p>
<p>Students above 8yrs of age can choose from Tuesday and Sunday batches. Classes will be held once a week between 4pm and 7pm while the entire course lasts for 10 weeks.</p>
<p><strong>Address:</strong></p>
<p>'Paavana'</p>
<p>#49/1, Sri Rama Mandir Road,</p>
<p>Basavangudi,</p>
<p>Bangalore - 560004</p>","<p>Handwriting is an important reflection of one's personality. Graphotherapy is a tool which enables a person to change their handwriting and hence improve several aspects of their personality to achieve success.</p>
<p>&nbsp; - Some of the highlights of Graphotherapy classes include:</p>
<p>&nbsp; - Complete new perspective into winning and success in career, self esteem and relationships etc</p>
<p>&nbsp; - Improve writing legibility and speed</p>
<p>&nbsp; - Learn the right ways of writing letters to words and sentences</p>
<p>Only 15 members in a batch to ensure individual attention given to each student</p>
<p>Graphotherapy classes are ideal for anyone over the age of 8 years. Classes are held on Tuesday and Sundays for 1 hour and the course lasts for 10 weeks</p>","Hand, writing, learning, analysis, calligraphy, pattern, font styles, fonts","","[ USE DEFAULT ]","","","2014-05-12 00:00:00","","2014-05-12 00:00:00","","2014-05-12 00:00:00","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2014-05-13 07:54:33","","1","0","0","1","1","0.0000","1","0","0","1","1","Graphotherapy classes","0","virtual","","","","","Bangalore","","","","",""
"admin","base","HOBB_homestay","virtual","6,71","TT33BB1","1","Coorg Coffee Country Homestay","","","/c/o/coffee1.jpg","/c/o/coorg_coffee_homestay.jpg","/c/o/coffee2.jpg","coorg-coffee-country-homestay","coorg-coffee-country-homestay.html","","No layout updates","Block after Info Column","","","","Use config","Use config","No","Book Now","","","Coorg Coffee Country","Per Person - Per Day","","9591175600","12:00 am","11:59 pm","12:00 am","11:59 pm","12:00 am","11:59 pm","12:00 am","11:59 pm","12:00 am","11:59 pm","12:00 am","11:59 pm","12:00 am","11:59 pm","","","Service Booking","1500.0000","1300.0000","1170.0000","","Enabled","No","Catalog, Search","None","0","Yes","1","0","1","<p>Coorg is a beautiful hilly region in Karnataka, known for its excellent coffee and spell binding natural scenery. Coorg Coffee Country Homestay offers city dwellers an ideal holiday destination for a group of youths or a lovely family looking for a comfortable, relaxing and indulgent weekend get-away.</p>
<p>Some of the features of the Coorg Coffee Country Homestay package deal includes:</p>
<p>- Accommodation is offered depending upon the size and type of group - large dorms for group of youth, while there are independent and private rooms for families</p>
<p>- Stay includes Breakfast, Lunch and Dinner with options in Vegetarian or Non-vegetarian</p>
<p>- One can always indulge in local activities such as coffee picking, vegetable gardening, tilling paddy field, etc. depending on the right season</p>
<p>- Nearby places to visit are - Nalknad Palace, Thadiyanda Mol Peak, Chelavara Falls, Shoma Kundh (Peak), Bhagamandala &amp; Talacauvery (Birth place of River Kavery), Igguthappa Temple</p>
<p>- Tour guide can be hired on extra charge</p>
<p>If you want a quick vacation that leaves you rejuvenated, revived and relaxed, the Coorg Coffee Country Homestay is the perfect choice and offers you great value for your money.</p>
<p><strong>Address:</strong></p>
<p><span>Coorg Coffee Country,</span></p>
<p><span>Palace Road,</span></p>
<p><span>Kakkabe,</span></p>
<p><span>Kodagu</span></p>","<p>Coorg Coffee Country Homestay is a wonderful vacation opportunity for those who want to get away from the hustle-bustle of the city and enjoy a weekend in the hilly terrain of North Kodagu, Coorg. Coorg Coffee Country will not only serve you your coffee, but will do so in its unique style you are bound to remember forever!</p>
<p>A place for peaceful holidaying, in the midst of lush green coffee estate, Coffee Country offers:</p>
<p>- Live fishing in the lake nearby</p>
<p>- Bird watching tours</p>
<p>- Estate walks through the picturesque walking tracks</p>
<p>- Trekking up the hills in the hilly surroundings</p>
<p>- Authentic Kodava food along with South Indian and North Indian cuisine with a variety of dishes in each meal for both vegetarian and non-vegetarian guests</p>
<p>Coorg Coffee Country Homestay is a brilliant opportunity to enjoy the best that Coorg has to offer and makes for a unique experience for people of all age groups</p>
<h3><a href=""{{store direct_url}}enquiry?sku=TT33BB1"">For Enquiry on Availability, Click here</a></h3>","Holiday, Home, stay, resort, travel, tour, Coorg, estate, vacation, accommodation","","[ USE DEFAULT ]","","","2014-04-09 00:00:00","","2014-04-09 00:00:00","","2014-04-09 00:00:00","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2014-05-13 07:52:08","","1","0","0","1","1","0.0000","1","0","0","1","1","Coorg Coffee Country Homestay","0","virtual","","","","","Coorg","","","","",""
"admin","base","LESK_LearningSkills","virtual","8,14,66","LE34SK1","0","Kraft Summer Camp","","","","","","kraft-summer-camp","kraft-summer-camp.html","","No layout updates","Block after Info Column","","","","Use config","Use config","No","Book Now","rashmisumanth@gmail.com","Anywhere in Bangalore","Art-O-Pedia","Per Person","","98450 18723","","","","","","","","","","","","","","","","","","4500.0000","4350.0000","4000.0000","","Disabled","No","Catalog, Search","None","0","Yes","0","0","0","<p>Most children look forward to summer time, as they get the time to learn more extra-curricular activities during the holidays. If your child has a creative inclination, the Kraft Summer Camp will harness that potential and take it to new heights, helping your child master the deft nuances of art and craft.</p>
<p>Kraft Summer Camp is designed for children of all ages; wherein they are taught to make items that are useful in their daily life, such as table tops, gift items, frames, decorative, file folders etc. This camp is the ideal choice for working parents who want to ensure that their kids spend the day learning something productive during the holidays.</p>
<p>Some of the highlights of the Kraft Summer Camp include:</p>
<p>- Children are taught a variety of arts and crafts including - Clay Work, Terracotta Jewellery, Clay Wall Hangings, Paper Craft, Greeting Card Making, Pen Art, Table Top Fountain, Nail Art, Oil Painting, Canvas Painting, Mural Art, Calligraphy and many more are part of the Camp</p>
<p>- Camp ensures that children are taught to make items that are useful in their daily life</p>
<p>- Camp is a minimum 15-day program where children are welcome to join on any day</p>
<p>All materials are supplied in-house and children are allowed to retain all the items that they have made during the camp</p>
<p><strong>Address:</strong></p>
<p>Art-O-Pedia</p>
<p>#446, 6th Main, West Wing,</p>
<p>Amarjothi Layout,</p>
<p>Domlur,</p>
<p>Bangalore - 560071</p>
<p>Opp. to Dell on Inner Ringroad (Koramangala - Indiranagar)</p>","<p>This summer, send your kids to the Kraft Summer Camp where they can learn more about art and craft. This course keeps the kids entertained as they learn to work with several unique materials to explore their creative side.</p>
<p>Some of the advantages of sending your kids to the Kraft Summer Camp include:</p>
<p>- Multi-activity Summer Camp that keeps the kids busy for the entire day</p>
<p>- Kids work with different materials and textures to give form to their creative ideas</p>
<p>- Kids are exposed to making different types of clay for different age groups</p>
<p>Kids are taught to make bio degradable materials, which are the key raw materials for few craft items</p>","Summer camp, Craft, Art, Drawing, clay, terracotta, painting, needle, mural, canvas, paper craft, greeting","","[ USE DEFAULT ]","","","2014-04-09 00:00:00","","2014-04-09 00:00:00","","2014-04-09 00:00:00","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2014-05-13 07:47:22","","1","0","0","1","1","0.0000","1","0","0","1","1","Kraft Summer Camp","0","virtual","","","","","Bangalore","","","","",""
"admin","base","LESK_LearningSkills","virtual","8,14,84","LE35SK1","0","Mid Brain Activation - Domlur","","","/m/i/mid_brain_17.jpg","/m/i/mid_brain_17.jpg","/m/i/mid_brain_17.jpg","mid-brain-activation-domlur","mid-brain-activation-domlur.html","","No layout updates","Block after Info Column","","","","Use config","Use config","No","Book Now","subhas_pradeep@yahoo.com","Domlur","Mid Brain Masters - Domlur Branch (Rashmi Sumanth)","Per Person","","9845018723","","","","","","","","","","","","","","","","","","12000.0000","11500.0000","11000.0000","","Enabled","No","Catalog, Search","None","0","Yes","0","0","0","<p>Do you want your children to get smarter? Do you want them to use a larger part of their brain so that they can excel at studies and other extra-curricular activities? Mid Brain Activation is a 7 level course designed to do just that.</p>
<p>Midbrain (Mesencephelon) Activation is a logical and scientific solution.Mid Brain is the link between Right and Left brain, hence a key factor in increased usage of our brain. This course uses a series of mental exercises that train children between the age of 5 years and 15 years to harness the potential of this otherwise unused part of the brain.</p>
<p>As a result, the Mid Brain Activation course helps children by:</p>
<p>- Improving level of concentration</p>
<p>- Enhancing memory retention capabilities</p>
<p>- Increased hand-to-eye coordination</p>
<p>- Better emotion management</p>
<p>- Providing a much needed confidence boost</p>
<p>After completion of the course children are able to do various activities blindfold, apart from showing drastic improvement in their academics.</p>
<p><strong>Address:</strong></p>
<p>Mid Brain Masters</p>
<p>#446, 6th Main, West Wing,</p>
<p>Amarjothi Layout,</p>
<p>Domlur,</p>
<p>Bangalore - 560071</p>
<p>Opp. to Dell on Inner Ringroad (Koramangala - Indiranagar)</p>","<p>Mid Brain Activation is a seven-level course designed to enhance your child&rsquo;s mental acuity. The course aims to increase usage of the Mid Brain, an area that lies between the Left side of the Brain and the Right side of the Brain.</p>
<p>Highlights of the Mid Brain Activation course include:</p>
<p>- Children learn to use a larger portion of their brain which is otherwise not utilized and hence have the ability to perform better in their studies and other activities</p>
<p>- Helps in Memory Enhancement, Concentration Enhancement, Confidence Building, Creativity Enhancement, Emotion Management and Enters the Genius Mind Learning State</p>
<p>- The training involves various brain exercises, memory tests, blindfolded memorizing, meditation, listening to various types of music and few exercises for eyes movement</p>
<p>- This 3 month long training session is designed for children in the age group of 5yrs to 15 yrs</p>
<p>Training is conducted only on weekends (Saturday and Sunday) in two batches of three hours each, on each day.</p>
<p>Demo sessions are held every Sunday from 4.00pm</p>","Brain, Activation, Memory, Improvement, performance, learning, mid, left, right, midbrain, course, concentration","","[ USE DEFAULT ]","","","2014-04-10 00:00:00","","2014-04-10 00:00:00","","2014-04-10 00:00:00","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2014-05-13 07:43:55","","1","0","0","1","1","0.0000","1","0","0","1","1","Mid Brain Activation - Domlur","0","virtual","","","","","Bangalore","","","","",""
"admin","base","LESK_LearningSkills","virtual","8,14,84","LE36SK1","0","Mid Brain Activation - JP Nagar","","","/m/i/mid_brain_1.jpg","/m/i/mid_brain_1.jpg","/m/i/mid_brain_1.jpg","mid-brain-activation-jp-nagar","mid-brain-activation-jp-nagar.html","","No layout updates","Block after Info Column","","","","Use config","Use config","No","Book Now","subash_pradeep@yahoo.com","J.P.Nagar","Mid Brain Masters - JP Nagar (Padmanabh)","Per Person","","9845046486","","","","","","","","","","","","","","","","","","12000.0000","11500.0000","11000.0000","","Enabled","No","Catalog, Search","None","0","Yes","0","0","0","<p>Do you want your children to get smarter? Do you want them to use a larger part of their brain so that they can excel at studies and other extra-curricular activities? Mid Brain Activation is a 7 level course designed to do just that.</p>
<p>Midbrain (Mesencephelon) Activation is a logical and scientific solution.Mid Brain is the link between Right and Left brain, hence a key factor in increased usage of our brain. This course uses a series of mental exercises that train children between the age of 5 years and 15 years to harness the potential of this otherwise unused part of the brain.</p>
<p>As a result, the Mid Brain Activation course helps children by:</p>
<p>- Improving level of concentration</p>
<p>- Enhancing memory retention capabilities</p>
<p>- Increased hand-to-eye coordination</p>
<p>- Better emotion management</p>
<p>- Providing a much needed confidence boost</p>
<p>After completion of the course children are able to do various activities blindfold, apart from showing drastic improvement in their academics.</p>
<p><strong>Address:</strong></p>
<p>Mid Brain Masters</p>
<p>#2032, 2nd Floor,</p>
<p>18th A Main, 9th Cross, Above Good Chain Retail</p>
<p>J P Nagar 2nd Phase,</p>
<p>Bangalore - 560078</p>","<p>Mid Brain Activation is a seven-level course designed to enhance your child&rsquo;s mental acuity. The course aims to increase usage of the Mid Brain, an area that lies between the Left side of the Brain and the Right side of the Brain.</p>
<p>Highlights of the Mid Brain Activation course include:</p>
<p>- Children learn to use a larger portion of their brain which is otherwise not utilized and hence have the ability to perform better in their studies and other activities</p>
<p>- Helps in Memory Enhancement, Concentration Enhancement, Confidence Building, Creativity Enhancement, Emotion Management and Enters the Genius Mind Learning State</p>
<p>- The training involves various brain exercises, memory tests, blindfolded memorizing, meditation, listening to various types of music and few exercises for eyes movement</p>
<p>- This 3 month long training session is designed for children in the age group of 5yrs to 15 yrs</p>
<p>Training is conducted only on weekends (Saturday and Sunday) in two batches of three hours each, on each day.</p>
<p>Demo sessions are held every Sunday from 4.00pm</p>","Brain, activation, improvement, memory, mid, left, right, learning, academics,course, midbrain","","[ USE DEFAULT ]","","","2014-04-10 00:00:00","","2014-04-10 00:00:00","","2014-04-10 00:00:00","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2014-05-13 07:41:29","","1","0","0","1","1","0.0000","1","0","0","1","1","Mid Brain Activation - JP Nagar","0","virtual","","","","","Bangalore","","","","",""
"admin","base","LESK_LearningSkills","virtual","8,14,84","LE37SK1","0","Mid Brain Activation - Banashankari","","","/m/i/mid_brain_16.jpg","/m/i/mid_brain_16.jpg","/m/i/mid_brain_16.jpg","mid-brain-activation-banashankari","mid-brain-activation-banashankari.html","","No layout updates","Block after Info Column","","","","Use config","Use config","No","Book Now","subhas_pradeep@yahoo.com","Banashankari","Mid Brain Masters - Banashankari Branch (Gopalakrishna)","Per Person","","9845966916","","","","","","","","","","","","","","","","","","12000.0000","11500.0000","11000.0000","","Enabled","No","Catalog, Search","None","0","Yes","0","0","0","<p>Do you want your children to get smarter? Do you want them to use a larger part of their brain so that they can excel at studies and other extra-curricular activities? Mid Brain Activation is a 7 level course designed to do just that.</p>
<p>Midbrain (Mesencephelon) Activation is a logical and scientific solution.Mid Brain is the link between Right and Left brain, hence a key factor in increased usage of our brain. This course uses a series of mental exercises that train children between the age of 5 years and 15 years to harness the potential of this otherwise unused part of the brain.</p>
<p>As a result, the Mid Brain Activation course helps children by:</p>
<p>- Improving level of concentration</p>
<p>- Enhancing memory retention capabilities</p>
<p>- Increased hand-to-eye coordination</p>
<p>- Better emotion management</p>
<p>- Providing a much needed confidence boost</p>
<p>After completion of the course children are able to do various activities blindfold, apart from showing drastic improvement in their academics.</p>
<p><strong>Address:</strong></p>
<p>Mid Brain Masters</p>
<p>#241, 2nd Floor</p>
<p>7th Cross, 6th Block</p>
<p>Banashankari 3rd Stage</p>
<p>Bangalore - 560085</p>
<p>Opp. Kamakya Theatre and Above Gilma</p>","<p>Mid Brain Activation is a seven-level course designed to enhance your child&rsquo;s mental acuity. The course aims to increase usage of the Mid Brain, an area that lies between the Left side of the Brain and the Right side of the Brain.</p>
<p>Highlights of the Mid Brain Activation course include:</p>
<p>- Children learn to use a larger portion of their brain which is otherwise not utilized and hence have the ability to perform better in their studies and other activities</p>
<p>- Helps in Memory Enhancement, Concentration Enhancement, Confidence Building, Creativity Enhancement, Emotion Management and Enters the Genius Mind Learning State</p>
<p>- The training involves various brain exercises, memory tests, blindfolded memorizing, meditation, listening to various types of music and few exercises for eyes movement</p>
<p>- This 3 month long training session is designed for children in the age group of 5yrs to 15 yrs</p>
<p>Training is conducted only on weekends (Saturday and Sunday) in two batches of three hours each, on each day.</p>
<p>Demo sessions are held every Sunday from 4.00pm</p>","Brain, activation, improvement, learning, skill,. memory, left, right, midbrain","","[ USE DEFAULT ]","","","2014-04-10 00:00:00","","2014-04-10 00:00:00","","2014-04-10 00:00:00","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2014-05-13 07:36:10","","1","0","0","1","1","0.0000","1","0","0","1","1","Mid Brain Activation - Banashankari","0","virtual","","","","","Bangalore","","","","",""
"admin","base","LESK_LearningSkills","virtual","8,14","LE34SK2","0","Herbal Soap Making Workshop","","","/h/e/herbal_soap.jpg","/h/e/herbal_soap.jpg","/h/e/herbal_soap.jpg","herbal-soap-making-workshop","herbal-soap-making-workshop.html","","No layout updates","Block after Info Column","","","","Use config","Use config","No","Book Now","rashmisumanth@gmail.com","Anywhere in Bangalore","Art-O-Pedia","Per Person","","98450 18723","","","","","","","","","","","","","","","","","","3000.0000","","2500.0000","","Enabled","No","Catalog, Search","None","0","Yes","0","0","0","<p>Want to learn how to make herbal soap?Herbal Soap Making Workshop is a great opportunity for those who like to use their free time productively and want to learn something useful in day-to-day life. Participants are taught the details of making their own herbal, scented soaps using a variety of ingredients to suit different skin types.</p>
<p>Some of the advantages of the Herbal Soap Making Workshop are:</p>
<p>- Herbal soaps are natural, which are usually better for your skin</p>
<p>- Making your own herbal soaps gives you the option of adding your favourite herbs, oils or other ingredients, to make it suitable for different skin types</p>
<p>- Herbal soaps make a great gift, especially if you make them yourself</p>
<p>- Creating your own herbal soaps also gives you the option of adding ingredients that will nourish, enrich and compliment your specific skin type</p>
<p>- Soap Making Workshop empowers participants to start a very viable cottage industry on a small commercial scale or it can be a rather useful hobby for children and young adults</p>
<p>&nbsp;This is a one day workshop that lasts for 3 hours. Participants will also be provided with a soap mould at the end of the workshop so that they can continue practicing soap making post this training program.</p>
<p>We request participants to let us know beforehand if they are allergic or sensitive to certain herbs so that we do not work with potential allergens during the class.</p>
<p><strong>Address:</strong></p>
<p>Art-O-Pedia</p>
<p>#446, 6th Main, West Wing,</p>
<p>Amarjothi Layout,</p>
<p>Domlur,</p>
<p>Bangalore - 560071</p>
<p>Opp. to Dell on Inner Ringroad (Koramangala - Indiranagar)</p>","<p>Herbal Soap Making Workshop teaches participants the art of making their own herbal, scented soaps from scratch. These soaps can then be used for gifting or selling purposes.</p>
<p>Some of the features of the Herbal Soap Making Workshop include:</p>
<p>- Participants are taught to make all necessary raw materials for their soaps</p>
<p>- Course teaches which ingredients to use for soaps to suit different skin types</p>
<p>- Most of the ingredients that are used for making herbal soaps are easily available in one's home</p>
<p>- All necessary materials are provided as part of the workshop</p>
<p>- Participants are also given a soap mould so they are able to continue making soaps at their respective home after the workshop</p>
<p>Soap Making Workshop is a one-day workshop for 3 hours and is suitable for anybody above 10 years of age.</p>","Herbal, soap, cottage industry, medicated, workshop, learning, skill, craft, natural","","[ USE DEFAULT ]","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2014-05-13 07:33:14","","1","0","0","1","1","0.0000","1","0","0","1","1","Herbal Soap Making Workshop","0","virtual","","","","","Bangalore","","","","",""
"admin","base","LESK_LearningSkills","virtual","8,14","LE34SK3","1","Course on Terracotta Jewelry Making","","","/t/e/terracotta_jewellery.jpg","/t/e/terracotta_jewellery.jpg","/t/e/terracotta_jewellery.jpg","course-on-terracota-jewelry-making","course-on-terracota-jewelry-making.html","","No layout updates","Block after Info Column","","","","Use config","Use config","No","Book Now","rashmisumanth@gmail.com","Anywhere in Bangalore","Art-O-Pedia","Per Person","","98450 18723","","","","","","","","","","","","","","","","","","2500.0000","","2000.0000","","Enabled","No","Catalog, Search","None","0","Yes","0","0","0","<p>Terracotta jewellery is very popular with the younger generation because it&rsquo;s natural and considered a trendy choice in fashion jewellery. Terracotta Jewellery Making Course teaches students the nuances of designing, making and packaging jewellery items based on their level of interest and skill.</p>
<p>For beginners, we offer a Basic course to introduce students to jewellery making. However, those who are experienced in working with Terracotta and want to take jewellery making seriously can enrol in our Advanced course.</p>
<p>Below are the benefits of the Terracotta Jewellery Making Course offered by Art-O-Pedia:</p>
<p>- The course teaches students how to make a variety of jewellery items for personal use, gifting and even selling purposes</p>
<p>- Participants are allowed to put forth their unique ideas and designs which help them develop confidence in this form of art</p>
<p>- Participants are also taught to make moulds, painting on finished items, and suitable packing, etc</p>
<p>- Children can undertake this course to learn to appreciate and make use of natural products that are light, eco-friendly and unique</p>
<p>Apart from being just about making artefacts for personal collection, selling professionally designed terracotta jewellery on a commercial scale is also a viable option</p>
<p><strong>Address:</strong></p>
<p>Art-O-Pedia</p>
<p>#446, 6th Main, West Wing,</p>
<p>Amarjothi Layout,</p>
<p>Domlur,</p>
<p>Bangalore - 560071</p>
<p>Opp. to Dell on Inner Ringroad (Koramangala - Indiranagar)</p>","<p>Terracotta Jewellery Making Course at Art-O-Pedia provides participants with a unique experience as they learn to give form to their creative designs.</p>
<p>Students here are taught:</p>
<p>- Importance of mixing terracotta clay to a suitable consistency</p>
<p>- Fixing the designin to moulds of different shapes and sizes</p>
<p>- Bake the jewellery for better strength</p>
<p>- Remove the jewellery and finally paint or polish it before packing</p>
<p>This course is offered in two levels - Basic and Advanced, so that students can choose a level that best suits their current skills</p>","Terracotta, jewelry, art, craft, learning, skill, course, fashion jewelry","","[ USE DEFAULT ]","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2014-05-13 07:32:11","","1","0","0","1","1","0.0000","1","0","0","1","1","Course on Terracotta Jewelry Making","0","virtual","","","","","Bangalore","","","","",""
"admin","base","LESK_LearningSkills","virtual","8,14","LE34SK4","0","Course on Nail Art","","","/n/a/nail_art.jpg","/n/a/nail_art.jpg","/n/a/nail_art.jpg","course-on-nail-art","course-on-nail-art.html","","No layout updates","Block after Info Column","","","","Use config","Use config","No","Book Now","rashmisumanth@gmail.com","Anywhere in Bangalore","Art-O-Pedia","Per Person","","98450 18723","","","","","","","","","","","","","","","","","","1500.0000","","1250.0000","","Enabled","No","Catalog, Search","None","0","Yes","0","0","0","<p>Course on Nail Art is designed for those who admire nail art designs but are scared to do it at home because they lack the skill and expertise to do a perfect job. The young generation likes to keep abreast of the changing times and Nail Art has become a popular choice of personal grooming among young women. Most women visit salons to get creative designs etched on their nails, which is often accompanied by a hefty price tag. So, why not learn to create artful designs on your nails?</p>
<p>The Course on&nbsp;Nail Art teaches participants to:</p>
<p>- Create spectacular designs on their nails using a variety of nail paints</p>
<p>- Understand the importance of nail shape and length before creating a work of art</p>
<p>- Caring for nails and learning the usage of nail-friendly products and techniques</p>
<p>Art-O-Pedia provides all necessary materials during this one-week long daily course.</p>
<p><strong>Address:</strong></p>
<p>Art-O-Pedia</p>
<p>#446, 6th Main, West Wing,</p>
<p>Amarjothi Layout,</p>
<p>Domlur,</p>
<p>Bangalore - 560071</p>
<p>Opp. to Dell on Inner Ringroad (Koramangala - Indiranagar)</p>","<p>Nail Art is not just a beautiful part of personal grooming but can also become an outlet for expressing your creativity. Art-O-Pedia offers an exclusive Course on Nail Art wherein:</p>
<p>- Students are taught to accentuate their nails with spectacular detailing using nail accessories</p>
<p>- Participants are introduced to various types of nail paints and their specific uses</p>
<p>- Creating various kinds of designs for different nail shapes to suit all age groups</p>
<p>This course lasts 7 days</p>","Nail, art, skill, craft, drawing, nail art, designs","","[ USE DEFAULT ]","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2014-05-13 07:30:35","","1","0","0","1","1","0.0000","1","0","0","1","1","Course on Nail Art","0","virtual","","","","","Bangalore","","","","",""
"admin","base","LESK_LearningSkills","virtual","8,14","LE34SK5","0","Calligraphy Classes","","","/c/a/calligraphy.jpg","/c/a/calligraphy.jpg","/c/a/calligraphy.jpg","calligraphy-classes","calligraphy-classes-173.html","","No layout updates","Block after Info Column","","","","Use config","Use config","No","Book Now","rashmisumanth@gmail.com","Anywhere in Bangalore","Art-O-Pedia","Per Person","","98450 18723","","","","","","","","","","","","","","","","","","1500.0000","","1250.0000","","Enabled","No","Catalog, Search","None","0","Yes","0","0","0","<p>Calligraphy Classes are the ideal choice for students with a creative inclination who would like to learn more about fonts, strokes and patterns in handwriting. Designed for anyone above the age of 8 years, these classes are carefully structured across 6 levels with 12 classes in each level to ensure a systematic learning curve. Each level is designed to help you nurture your creative talent and translate it into the visual art of Calligraphy.</p>
<p>During the Calligraphy Classes course, students will learn:</p>
<p>- Various fonts</p>
<p>- Use of various nibs</p>
<p>- Use of various strokes and fonts</p>
<p>- Creating impressive writing</p>
<p>Calligraphy has also been known to influence the personality. It helps develop:</p>
<p>- Fine hand and eye coordination</p>
<p>- Attention to detail</p>
<p>- Understanding of patterns</p>
<p>Calmness and peace of mind</p>
<p><strong>Address:</strong></p>
<p>Art-O-Pedia</p>
<p>#446, 6th Main, West Wing,</p>
<p>Amarjothi Layout,</p>
<p>Domlur,</p>
<p>Bangalore - 560071</p>
<p>Opp. to Dell on Inner Ringroad (Koramangala - Indiranagar)</p>","<p>Calligraphy is the fine art of converting regular fonts into decorative and impressive writing styles. Calligraphy is an acquired skill that requires a deep understanding of fonts, strokes and nibs which can add texture and tone to your writing. Calligraphy Classes train students to write for:</p>
<p>- Invitation cards</p>
<p>- Creative projects</p>
<p>- Award certificates</p>
<p>- Religious writings</p>
<p>- Signboards</p>
<p>- Slogan charts and more</p>
<p>We conduct 4 batches of Calligraphy Classes every day from Monday to Saturday for flexibility and student convenience</p>","Script, artistic, writing, letters, fonts, design, calligraphy, font styles, course, classes","","[ USE DEFAULT ]","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2014-05-13 07:27:37","","1","0","0","1","1","0.0000","1","0","0","1","1","Calligraphy Classes","0","virtual","","","","","Bangalore","","","","",""
